ClienteID,Nome,Cidade,Produto,Valor_Euro,Data_Assinatura
1795,Cliente_1795,Lisboa,Internet 100 Mbps,49.56,2023-06-03
8732,Cliente_8732,Sintra,"Pacote Integrado (TV, Internet, Telefone)",108.61,2019-09-21
4920,Cliente_4920,Coimbra,"Pacote Integrado (TV, Internet, Telefone)",113.0,2020-09-14
5538,Cliente_5538,Cascais,Telefone Fixo Ilimitado,27.0,2018-06-21
3873,Cliente_3873,Braga,Internet 100 Mbps,43.37,2018-09-23
8869,Cliente_8869,Sintra,Internet 200 Mbps,60.02,2020-06-29
2255,Cliente_2255,Lisboa,Cloud,227.77,2020-11-11
3413,Cliente_3413,Porto,Cloud,429.7,2019-05-28
5460,Cliente_5460,Faro,Net segura,285.85,2022-06-06
4956,Cliente_4956,Coimbra,Pacote TV HD,39.3,2022-10-07
7397,Cliente_7397,Sintra,Pacote Mobile Empresarial,18.9,2023-09-30
5415,Cliente_5415,Faro,Internet 200 Mbps,57.42,2021-11-26
7400,Cliente_7400,Sintra,Pacote TV HD,32.94,2023-12-29
7415,Cliente_7415,Sintra,Internet 100 Mbps,35.98,2018-06-23
9101,Cliente_9101,Sintra,Cloud,293.07,2020-01-03
4852,Cliente_4852,Coimbra,Telefone Fixo Ilimitado,25.76,2018-11-19
2026,Cliente_2026,Lisboa,Internet 100 Mbps,32.39,2021-02-09
2616,Cliente_2616,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",108.71,2019-11-07
7389,Cliente_7389,Sintra,Net segura,170.41,2019-12-07
2927,Cliente_2927,Porto,Internet 100 Mbps,41.73,2020-02-20
1122,Cliente_1122,Lisboa,Cloud,328.71,2023-05-10
2911,Cliente_2911,Porto,Cloud,357.49,2020-08-05
8147,Cliente_8147,Sintra,Pacote TV HD,25.3,2019-07-12
7384,Cliente_7384,Sintra,Cloud,239.72,2019-02-10
3483,Cliente_3483,Porto,Pacote Mobile Empresarial,28.95,2018-04-15
796,Cliente_796,Lisboa,Internet 200 Mbps,63.54,2019-11-05
1576,Cliente_1576,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",115.17,2020-06-23
6177,Cliente_6177,Cascais,Cloud,442.2,2018-07-24
6267,Cliente_6267,Cascais,Telefone Fixo Ilimitado,28.44,2020-04-27
2459,Cliente_2459,Lisboa,Internet 200 Mbps,59.25,2020-03-01
3313,Cliente_3313,Porto,Telefone Fixo Ilimitado,26.83,2020-03-28
1254,Cliente_1254,Lisboa,Pacote TV HD,38.57,2020-09-25
6835,Cliente_6835,Vila Nova de Gaia,Cloud,363.91,2018-10-20
8795,Cliente_8795,Sintra,Internet 100 Mbps,32.45,2018-04-15
3838,Cliente_3838,Braga,Net segura,149.01,2022-12-23
4399,Cliente_4399,Braga,Pacote TV HD,39.37,2019-05-09
3596,Cliente_3596,Porto,"Pacote Integrado (TV, Internet, Telefone)",109.76,2018-04-06
6622,Cliente_6622,Vila Nova de Gaia,Pacote Mobile Empresarial,19.25,2021-01-24
8383,Cliente_8383,Sintra,Telefone Fixo Ilimitado,27.07,2022-07-21
2125,Cliente_2125,Lisboa,Cloud,296.73,2019-02-05
3239,Cliente_3239,Porto,"Pacote Integrado (TV, Internet, Telefone)",133.23,2021-07-01
5404,Cliente_5404,Faro,Pacote Mobile Empresarial,15.9,2018-09-09
5999,Cliente_5999,Cascais,Cloud,382.14,2019-05-10
5939,Cliente_5939,Cascais,Internet 200 Mbps,66.3,2020-01-30
2046,Cliente_2046,Lisboa,Internet 200 Mbps,58.35,2018-11-09
1579,Cliente_1579,Lisboa,Internet 200 Mbps,54.44,2021-04-01
15,Cliente_15,Lisboa,Internet 100 Mbps,43.23,2021-03-31
2674,Cliente_2674,Porto,Cloud,417.5,2021-06-29
7017,Cliente_7017,Vila Nova de Gaia,Cloud,206.13,2020-08-25
8721,Cliente_8721,Sintra,"Pacote Integrado (TV, Internet, Telefone)",135.62,2023-11-29
8850,Cliente_8850,Sintra,Pacote Mobile Empresarial,26.7,2021-02-18
4813,Cliente_4813,Coimbra,Internet 200 Mbps,69.66,2019-05-13
1085,Cliente_1085,Lisboa,Net segura,282.3,2019-12-11
4984,Cliente_4984,Coimbra,Pacote Mobile Empresarial,26.29,2020-12-04
7156,Cliente_7156,Vila Nova de Gaia,Pacote TV HD,34.42,2018-01-12
2885,Cliente_2885,Porto,Pacote Mobile Empresarial,20.47,2020-01-17
334,Cliente_334,Lisboa,Cloud,336.09,2022-09-13
7205,Cliente_7205,Vila Nova de Gaia,Pacote Mobile Empresarial,25.38,2020-04-26
4368,Cliente_4368,Braga,Telefone Fixo Ilimitado,23.04,2021-02-11
3080,Cliente_3080,Porto,Internet 200 Mbps,54.46,2023-03-09
7204,Cliente_7204,Vila Nova de Gaia,"Pacote Integrado (TV, Internet, Telefone)",86.34,2022-04-15
9910,Cliente_9910,Évora,Internet 200 Mbps,51.45,2022-04-11
8865,Cliente_8865,Sintra,Internet 200 Mbps,62.73,2020-01-30
264,Cliente_264,Lisboa,Telefone Fixo Ilimitado,23.11,2018-02-26
4338,Cliente_4338,Braga,Internet 200 Mbps,53.52,2020-03-20
8896,Cliente_8896,Sintra,Pacote TV HD,38.28,2021-08-29
8448,Cliente_8448,Sintra,Telefone Fixo Ilimitado,23.84,2019-07-02
5904,Cliente_5904,Cascais,Cloud,317.45,2020-03-15
1499,Cliente_1499,Lisboa,Pacote TV HD,31.91,2019-01-20
4191,Cliente_4191,Braga,"Pacote Integrado (TV, Internet, Telefone)",119.29,2022-05-12
7486,Cliente_7486,Sintra,Internet 100 Mbps,34.85,2021-07-19
9644,Cliente_9644,Funchal,Pacote Mobile Empresarial,18.82,2019-11-16
8311,Cliente_8311,Sintra,"Pacote Integrado (TV, Internet, Telefone)",114.61,2023-02-23
7591,Cliente_7591,Sintra,Pacote Mobile Empresarial,18.66,2023-07-23
501,Cliente_501,Lisboa,Pacote Mobile Empresarial,27.02,2022-10-05
9156,Cliente_9156,Sintra,Net segura,142.16,2022-09-17
9415,Cliente_9415,Funchal,Pacote Mobile Empresarial,25.65,2019-06-12
3096,Cliente_3096,Porto,Cloud,357.43,2020-11-28
4632,Cliente_4632,Braga,Pacote TV HD,28.27,2021-12-17
368,Cliente_368,Lisboa,Cloud,301.68,2023-02-01
4059,Cliente_4059,Braga,Pacote TV HD,30.87,2019-10-16
8175,Cliente_8175,Sintra,"Pacote Integrado (TV, Internet, Telefone)",135.98,2022-01-19
4631,Cliente_4631,Braga,Cloud,250.51,2022-07-13
6071,Cliente_6071,Cascais,Pacote TV HD,25.56,2022-05-01
2665,Cliente_2665,Porto,Pacote Mobile Empresarial,26.26,2020-07-27
1027,Cliente_1027,Lisboa,Cloud,226.29,2023-05-22
5909,Cliente_5909,Cascais,Telefone Fixo Ilimitado,23.85,2022-11-13
5051,Cliente_5051,Coimbra,Pacote TV HD,37.31,2018-05-01
6329,Cliente_6329,Cascais,Cloud,427.93,2022-07-10
9734,Cliente_9734,Évora,Pacote Mobile Empresarial,21.74,2018-05-28
1692,Cliente_1692,Lisboa,Telefone Fixo Ilimitado,26.14,2023-07-27
674,Cliente_674,Lisboa,Internet 100 Mbps,32.8,2021-03-30
5573,Cliente_5573,Cascais,"Pacote Integrado (TV, Internet, Telefone)",98.07,2022-07-15
5767,Cliente_5767,Cascais,Cloud,247.84,2020-01-19
5157,Cliente_5157,Coimbra,Cloud,476.93,2019-10-22
734,Cliente_734,Lisboa,Telefone Fixo Ilimitado,29.29,2021-07-12
3527,Cliente_3527,Porto,Cloud,355.74,2021-07-11
569,Cliente_569,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",133.47,2022-02-07
9188,Cliente_9188,Funchal,Net segura,180.29,2023-02-20
2923,Cliente_2923,Porto,"Pacote Integrado (TV, Internet, Telefone)",105.24,2022-01-20
7912,Cliente_7912,Sintra,Cloud,333.53,2020-06-21
1559,Cliente_1559,Lisboa,Internet 100 Mbps,36.01,2020-06-27
102,Cliente_102,Lisboa,Internet 100 Mbps,46.69,2019-08-30
3008,Cliente_3008,Porto,Net segura,206.49,2020-07-31
7202,Cliente_7202,Vila Nova de Gaia,Net segura,206.84,2018-02-20
304,Cliente_304,Lisboa,Pacote Mobile Empresarial,21.85,2021-05-22
77,Cliente_77,Lisboa,Telefone Fixo Ilimitado,20.57,2023-09-12
6755,Cliente_6755,Vila Nova de Gaia,Cloud,380.21,2018-11-02
8630,Cliente_8630,Sintra,Cloud,486.38,2018-05-05
1209,Cliente_1209,Lisboa,Internet 200 Mbps,57.75,2021-08-11
7743,Cliente_7743,Sintra,"Pacote Integrado (TV, Internet, Telefone)",95.25,2018-07-30
8215,Cliente_8215,Sintra,"Pacote Integrado (TV, Internet, Telefone)",147.43,2019-11-15
8945,Cliente_8945,Sintra,Internet 100 Mbps,42.5,2022-12-19
8414,Cliente_8414,Sintra,Telefone Fixo Ilimitado,26.93,2020-09-29
1776,Cliente_1776,Lisboa,Internet 100 Mbps,37.38,2018-08-06
3474,Cliente_3474,Porto,Internet 100 Mbps,42.01,2021-12-03
484,Cliente_484,Lisboa,Internet 100 Mbps,42.71,2022-03-10
2190,Cliente_2190,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",120.31,2019-03-30
347,Cliente_347,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",134.21,2018-01-12
5482,Cliente_5482,Faro,Internet 100 Mbps,46.31,2018-10-17
8362,Cliente_8362,Sintra,Internet 100 Mbps,37.84,2019-11-14
1473,Cliente_1473,Lisboa,Internet 100 Mbps,43.76,2023-07-08
5101,Cliente_5101,Coimbra,Cloud,460.87,2021-04-29
6766,Cliente_6766,Vila Nova de Gaia,Internet 200 Mbps,56.4,2020-10-07
8707,Cliente_8707,Sintra,"Pacote Integrado (TV, Internet, Telefone)",131.55,2020-01-23
4930,Cliente_4930,Coimbra,Pacote TV HD,26.4,2020-08-27
6330,Cliente_6330,Cascais,Internet 200 Mbps,61.84,2021-12-28
2610,Cliente_2610,Lisboa,Internet 200 Mbps,57.87,2018-06-28
4,Cliente_4,Lisboa,Internet 100 Mbps,31.87,2020-08-10
2214,Cliente_2214,Lisboa,Internet 200 Mbps,50.21,2019-06-30
4828,Cliente_4828,Coimbra,Net segura,254.69,2018-10-02
857,Cliente_857,Lisboa,Net segura,191.3,2022-10-19
6978,Cliente_6978,Vila Nova de Gaia,Pacote Mobile Empresarial,24.07,2020-01-08
5886,Cliente_5886,Cascais,Internet 100 Mbps,43.04,2019-01-03
625,Cliente_625,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",91.37,2023-02-23
291,Cliente_291,Lisboa,Cloud,493.5,2019-02-16
2019,Cliente_2019,Lisboa,Pacote Mobile Empresarial,23.31,2018-06-22
669,Cliente_669,Lisboa,Internet 100 Mbps,46.19,2022-09-14
8922,Cliente_8922,Sintra,Pacote Mobile Empresarial,29.92,2021-10-25
8265,Cliente_8265,Sintra,Pacote TV HD,33.41,2018-05-21
9697,Cliente_9697,Funchal,"Pacote Integrado (TV, Internet, Telefone)",147.38,2022-11-17
1632,Cliente_1632,Lisboa,Telefone Fixo Ilimitado,27.79,2019-03-14
5171,Cliente_5171,Coimbra,"Pacote Integrado (TV, Internet, Telefone)",106.32,2020-02-19
7206,Cliente_7206,Vila Nova de Gaia,Pacote TV HD,35.84,2021-11-04
2523,Cliente_2523,Lisboa,Telefone Fixo Ilimitado,22.91,2020-03-07
2216,Cliente_2216,Lisboa,Pacote TV HD,35.7,2022-09-30
6969,Cliente_6969,Vila Nova de Gaia,Cloud,234.4,2020-11-26
6497,Cliente_6497,Vila Nova de Gaia,Internet 200 Mbps,65.78,2022-04-21
6214,Cliente_6214,Cascais,"Pacote Integrado (TV, Internet, Telefone)",133.02,2022-07-06
7033,Cliente_7033,Vila Nova de Gaia,Cloud,261.31,2019-11-24
7421,Cliente_7421,Sintra,Telefone Fixo Ilimitado,26.58,2022-11-06
1108,Cliente_1108,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",98.24,2021-04-19
451,Cliente_451,Lisboa,Telefone Fixo Ilimitado,27.21,2018-06-28
6290,Cliente_6290,Cascais,"Pacote Integrado (TV, Internet, Telefone)",126.25,2019-12-31
9967,Cliente_9967,Évora,Pacote TV HD,34.6,2023-06-03
136,Cliente_136,Lisboa,Pacote TV HD,32.67,2019-11-27
1786,Cliente_1786,Lisboa,Telefone Fixo Ilimitado,27.21,2023-06-17
3405,Cliente_3405,Porto,Cloud,379.44,2018-11-27
2907,Cliente_2907,Porto,Pacote TV HD,26.81,2022-07-02
8305,Cliente_8305,Sintra,Net segura,189.23,2019-04-22
7493,Cliente_7493,Sintra,Pacote TV HD,26.5,2021-09-10
6101,Cliente_6101,Cascais,"Pacote Integrado (TV, Internet, Telefone)",93.49,2022-08-18
4505,Cliente_4505,Braga,Pacote TV HD,25.35,2018-05-08
5054,Cliente_5054,Coimbra,Internet 100 Mbps,34.89,2022-03-26
5206,Cliente_5206,Faro,Telefone Fixo Ilimitado,20.73,2019-07-23
4081,Cliente_4081,Braga,Cloud,400.09,2020-10-26
6919,Cliente_6919,Vila Nova de Gaia,Pacote Mobile Empresarial,26.57,2023-06-02
6803,Cliente_6803,Vila Nova de Gaia,Cloud,377.4,2020-08-15
5207,Cliente_5207,Faro,"Pacote Integrado (TV, Internet, Telefone)",119.75,2023-02-14
533,Cliente_533,Lisboa,Internet 200 Mbps,52.51,2021-07-22
4831,Cliente_4831,Coimbra,Pacote TV HD,38.5,2018-05-30
4039,Cliente_4039,Braga,Internet 200 Mbps,52.41,2021-04-26
4085,Cliente_4085,Braga,Internet 200 Mbps,69.95,2023-06-22
3205,Cliente_3205,Porto,Telefone Fixo Ilimitado,26.01,2022-04-18
7111,Cliente_7111,Vila Nova de Gaia,Net segura,149.75,2022-02-22
331,Cliente_331,Lisboa,Telefone Fixo Ilimitado,20.45,2018-06-02
4958,Cliente_4958,Coimbra,Pacote Mobile Empresarial,19.74,2020-05-27
3034,Cliente_3034,Porto,Pacote TV HD,31.01,2018-08-18
7685,Cliente_7685,Sintra,Pacote TV HD,33.97,2023-02-28
1598,Cliente_1598,Lisboa,Pacote Mobile Empresarial,21.75,2018-04-04
9920,Cliente_9920,Évora,Pacote Mobile Empresarial,27.1,2020-03-23
3598,Cliente_3598,Porto,Internet 200 Mbps,55.29,2023-04-15
9039,Cliente_9039,Sintra,Net segura,147.13,2022-11-14
8002,Cliente_8002,Sintra,Cloud,397.84,2019-01-22
591,Cliente_591,Lisboa,Cloud,245.43,2020-04-15
648,Cliente_648,Lisboa,Net segura,123.25,2020-04-21
9103,Cliente_9103,Sintra,Pacote Mobile Empresarial,15.32,2022-03-14
8016,Cliente_8016,Sintra,Net segura,263.64,2018-02-01
3772,Cliente_3772,Porto,Pacote Mobile Empresarial,21.39,2021-04-28
9040,Cliente_9040,Sintra,Net segura,196.0,2020-11-22
5083,Cliente_5083,Coimbra,Internet 100 Mbps,46.35,2023-09-17
7883,Cliente_7883,Sintra,Internet 200 Mbps,52.5,2019-10-18
9363,Cliente_9363,Funchal,Pacote Mobile Empresarial,26.4,2020-10-14
4211,Cliente_4211,Braga,Cloud,407.08,2022-08-31
8835,Cliente_8835,Sintra,Internet 200 Mbps,55.28,2019-11-13
8700,Cliente_8700,Sintra,Pacote TV HD,29.02,2022-07-23
1796,Cliente_1796,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",87.92,2023-05-27
2587,Cliente_2587,Lisboa,Internet 200 Mbps,53.43,2019-12-29
8356,Cliente_8356,Sintra,Internet 200 Mbps,53.36,2023-03-04
2317,Cliente_2317,Lisboa,Pacote TV HD,29.24,2018-12-20
4186,Cliente_4186,Braga,Cloud,427.08,2020-04-03
8828,Cliente_8828,Sintra,Telefone Fixo Ilimitado,29.49,2022-08-28
7073,Cliente_7073,Vila Nova de Gaia,Internet 100 Mbps,40.26,2018-05-09
5235,Cliente_5235,Faro,Internet 200 Mbps,53.36,2019-12-22
8744,Cliente_8744,Sintra,Net segura,266.03,2018-12-03
8671,Cliente_8671,Sintra,Telefone Fixo Ilimitado,25.61,2022-01-08
4769,Cliente_4769,Coimbra,Cloud,236.79,2021-05-24
9973,Cliente_9973,Évora,Net segura,119.17,2018-12-06
7145,Cliente_7145,Vila Nova de Gaia,"Pacote Integrado (TV, Internet, Telefone)",138.3,2022-04-21
2914,Cliente_2914,Porto,Pacote Mobile Empresarial,16.65,2022-01-29
9872,Cliente_9872,Évora,Net segura,104.54,2021-11-15
9894,Cliente_9894,Évora,Net segura,139.09,2020-02-28
2076,Cliente_2076,Lisboa,Pacote Mobile Empresarial,23.36,2018-06-16
4303,Cliente_4303,Braga,Internet 100 Mbps,42.44,2022-09-08
5823,Cliente_5823,Cascais,Pacote TV HD,36.84,2021-06-14
2150,Cliente_2150,Lisboa,Telefone Fixo Ilimitado,21.92,2020-10-02
145,Cliente_145,Lisboa,Internet 200 Mbps,65.57,2020-06-15
4964,Cliente_4964,Coimbra,Telefone Fixo Ilimitado,20.53,2020-01-07
8160,Cliente_8160,Sintra,Cloud,306.18,2023-10-07
9031,Cliente_9031,Sintra,Internet 100 Mbps,48.08,2023-03-27
4776,Cliente_4776,Coimbra,Cloud,397.52,2020-01-24
8934,Cliente_8934,Sintra,"Pacote Integrado (TV, Internet, Telefone)",100.3,2021-12-09
7750,Cliente_7750,Sintra,Pacote Mobile Empresarial,22.3,2018-09-24
9829,Cliente_9829,Évora,Telefone Fixo Ilimitado,23.25,2022-07-24
9215,Cliente_9215,Funchal,Pacote Mobile Empresarial,22.29,2018-05-18
6061,Cliente_6061,Cascais,Pacote Mobile Empresarial,22.2,2018-07-24
9476,Cliente_9476,Funchal,Internet 200 Mbps,67.56,2019-11-19
6410,Cliente_6410,Cascais,"Pacote Integrado (TV, Internet, Telefone)",113.58,2018-03-11
3318,Cliente_3318,Porto,Net segura,238.83,2023-08-26
7465,Cliente_7465,Sintra,Net segura,202.84,2021-12-15
3062,Cliente_3062,Porto,Telefone Fixo Ilimitado,25.67,2023-07-31
1356,Cliente_1356,Lisboa,Pacote Mobile Empresarial,17.84,2018-01-30
4515,Cliente_4515,Braga,Internet 200 Mbps,58.45,2021-12-08
5506,Cliente_5506,Cascais,Cloud,254.52,2018-07-05
5251,Cliente_5251,Faro,Internet 200 Mbps,61.2,2022-05-22
4512,Cliente_4512,Braga,Internet 100 Mbps,43.58,2018-05-10
1731,Cliente_1731,Lisboa,Internet 100 Mbps,41.55,2021-07-02
1759,Cliente_1759,Lisboa,Telefone Fixo Ilimitado,29.74,2022-04-22
6651,Cliente_6651,Vila Nova de Gaia,Cloud,425.43,2020-07-08
6647,Cliente_6647,Vila Nova de Gaia,Pacote TV HD,39.75,2019-06-05
9861,Cliente_9861,Évora,Net segura,253.99,2021-11-13
4140,Cliente_4140,Braga,Internet 100 Mbps,41.2,2018-08-24
9394,Cliente_9394,Funchal,Telefone Fixo Ilimitado,22.05,2018-05-06
5124,Cliente_5124,Coimbra,Cloud,377.15,2022-01-09
1,Cliente_1,Lisboa,Internet 200 Mbps,50.5,2021-01-31
1865,Cliente_1865,Lisboa,Internet 100 Mbps,42.65,2019-01-07
544,Cliente_544,Lisboa,Telefone Fixo Ilimitado,21.71,2021-10-14
350,Cliente_350,Lisboa,Internet 200 Mbps,63.22,2018-04-16
6907,Cliente_6907,Vila Nova de Gaia,Internet 200 Mbps,51.26,2020-08-01
9766,Cliente_9766,Évora,Pacote Mobile Empresarial,21.0,2023-03-01
2524,Cliente_2524,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",83.07,2018-05-02
3465,Cliente_3465,Porto,Internet 200 Mbps,58.81,2020-11-22
458,Cliente_458,Lisboa,Cloud,489.88,2020-03-28
3024,Cliente_3024,Porto,Net segura,248.71,2023-12-01
7262,Cliente_7262,Vila Nova de Gaia,Internet 200 Mbps,64.37,2022-05-14
9516,Cliente_9516,Funchal,"Pacote Integrado (TV, Internet, Telefone)",126.03,2018-01-11
7873,Cliente_7873,Sintra,Net segura,283.21,2023-12-30
6626,Cliente_6626,Vila Nova de Gaia,Telefone Fixo Ilimitado,27.06,2019-01-11
2535,Cliente_2535,Lisboa,Pacote TV HD,27.88,2022-03-30
132,Cliente_132,Lisboa,Telefone Fixo Ilimitado,26.16,2021-05-17
3705,Cliente_3705,Porto,Internet 100 Mbps,48.99,2022-04-29
1373,Cliente_1373,Lisboa,Pacote TV HD,30.56,2018-06-04
6201,Cliente_6201,Cascais,Net segura,151.48,2020-01-15
4857,Cliente_4857,Coimbra,Internet 200 Mbps,63.16,2021-01-07
4713,Cliente_4713,Coimbra,Net segura,257.4,2020-06-16
5545,Cliente_5545,Cascais,Cloud,408.94,2022-12-09
1414,Cliente_1414,Lisboa,Pacote Mobile Empresarial,20.97,2019-06-10
4114,Cliente_4114,Braga,Telefone Fixo Ilimitado,23.98,2018-11-08
656,Cliente_656,Lisboa,Internet 100 Mbps,48.69,2018-10-10
8138,Cliente_8138,Sintra,Telefone Fixo Ilimitado,23.4,2018-02-24
4099,Cliente_4099,Braga,"Pacote Integrado (TV, Internet, Telefone)",148.15,2020-10-15
593,Cliente_593,Lisboa,Internet 100 Mbps,44.12,2023-10-26
8709,Cliente_8709,Sintra,Pacote TV HD,37.56,2018-12-18
3124,Cliente_3124,Porto,Internet 200 Mbps,66.12,2019-03-02
3048,Cliente_3048,Porto,Pacote TV HD,29.72,2022-05-20
3888,Cliente_3888,Braga,Pacote Mobile Empresarial,15.91,2020-07-21
5736,Cliente_5736,Cascais,Pacote TV HD,25.66,2023-03-09
2185,Cliente_2185,Lisboa,Telefone Fixo Ilimitado,26.98,2023-09-05
2146,Cliente_2146,Lisboa,Cloud,323.08,2018-09-21
7048,Cliente_7048,Vila Nova de Gaia,Internet 100 Mbps,40.68,2021-06-15
3106,Cliente_3106,Porto,Telefone Fixo Ilimitado,24.99,2021-07-20
9234,Cliente_9234,Funchal,Cloud,368.06,2020-05-15
9097,Cliente_9097,Sintra,Internet 200 Mbps,67.84,2020-10-05
2770,Cliente_2770,Porto,Telefone Fixo Ilimitado,26.01,2019-08-21
5222,Cliente_5222,Faro,Pacote Mobile Empresarial,20.71,2018-11-16
5834,Cliente_5834,Cascais,"Pacote Integrado (TV, Internet, Telefone)",140.0,2020-02-02
1733,Cliente_1733,Lisboa,Pacote Mobile Empresarial,19.15,2021-07-31
266,Cliente_266,Lisboa,Net segura,289.41,2019-09-23
5145,Cliente_5145,Coimbra,"Pacote Integrado (TV, Internet, Telefone)",83.8,2022-07-29
8268,Cliente_8268,Sintra,"Pacote Integrado (TV, Internet, Telefone)",115.21,2023-01-28
3938,Cliente_3938,Braga,Pacote Mobile Empresarial,16.67,2019-07-05
762,Cliente_762,Lisboa,Pacote Mobile Empresarial,29.16,2023-07-24
7221,Cliente_7221,Vila Nova de Gaia,Internet 100 Mbps,35.91,2023-02-06
8440,Cliente_8440,Sintra,Telefone Fixo Ilimitado,25.12,2020-02-09
3258,Cliente_3258,Porto,Pacote TV HD,26.73,2018-05-27
4339,Cliente_4339,Braga,Pacote Mobile Empresarial,17.16,2020-02-15
4363,Cliente_4363,Braga,Cloud,309.71,2022-11-15
317,Cliente_317,Lisboa,Telefone Fixo Ilimitado,22.01,2022-02-07
8070,Cliente_8070,Sintra,Telefone Fixo Ilimitado,20.21,2022-05-22
1852,Cliente_1852,Lisboa,Net segura,121.69,2022-11-02
2485,Cliente_2485,Lisboa,Pacote Mobile Empresarial,18.71,2023-04-24
9874,Cliente_9874,Évora,Cloud,405.93,2020-10-02
9575,Cliente_9575,Funchal,Internet 200 Mbps,50.05,2021-10-13
1079,Cliente_1079,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",104.1,2020-11-25
8359,Cliente_8359,Sintra,Internet 200 Mbps,58.37,2021-06-03
7334,Cliente_7334,Vila Nova de Gaia,Internet 100 Mbps,34.76,2018-05-22
1072,Cliente_1072,Lisboa,Internet 100 Mbps,33.47,2020-04-02
104,Cliente_104,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",142.93,2018-06-13
5749,Cliente_5749,Cascais,Internet 100 Mbps,35.16,2018-07-05
1419,Cliente_1419,Lisboa,Net segura,163.13,2018-02-04
1659,Cliente_1659,Lisboa,Net segura,118.04,2021-08-20
5285,Cliente_5285,Faro,"Pacote Integrado (TV, Internet, Telefone)",131.3,2022-09-25
1150,Cliente_1150,Lisboa,Telefone Fixo Ilimitado,20.39,2023-07-27
7151,Cliente_7151,Vila Nova de Gaia,Cloud,328.43,2019-02-24
1569,Cliente_1569,Lisboa,Pacote Mobile Empresarial,15.56,2022-04-12
1088,Cliente_1088,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",112.13,2020-06-12
6086,Cliente_6086,Cascais,Pacote TV HD,29.61,2020-11-20
8675,Cliente_8675,Sintra,Cloud,348.03,2020-11-13
8342,Cliente_8342,Sintra,Net segura,239.3,2022-06-29
7812,Cliente_7812,Sintra,Cloud,380.82,2022-10-27
6085,Cliente_6085,Cascais,Pacote Mobile Empresarial,28.12,2021-04-11
8774,Cliente_8774,Sintra,"Pacote Integrado (TV, Internet, Telefone)",141.29,2022-03-13
8758,Cliente_8758,Sintra,Net segura,231.45,2019-02-22
1693,Cliente_1693,Lisboa,Net segura,198.5,2020-01-07
4735,Cliente_4735,Coimbra,"Pacote Integrado (TV, Internet, Telefone)",145.63,2019-04-30
3388,Cliente_3388,Porto,Net segura,200.17,2021-12-31
3647,Cliente_3647,Porto,Pacote TV HD,39.84,2019-01-10
1684,Cliente_1684,Lisboa,Internet 200 Mbps,65.17,2018-09-23
9,Cliente_9,Lisboa,Pacote TV HD,39.36,2021-10-10
6063,Cliente_6063,Cascais,Cloud,291.85,2022-11-18
6517,Cliente_6517,Vila Nova de Gaia,Telefone Fixo Ilimitado,22.71,2020-09-10
4124,Cliente_4124,Braga,Pacote TV HD,27.18,2021-04-30
8730,Cliente_8730,Sintra,Pacote Mobile Empresarial,24.36,2018-09-15
6046,Cliente_6046,Cascais,Net segura,143.12,2019-11-07
568,Cliente_568,Lisboa,Cloud,240.18,2020-12-19
9162,Cliente_9162,Sintra,"Pacote Integrado (TV, Internet, Telefone)",148.39,2020-04-17
1804,Cliente_1804,Lisboa,Pacote Mobile Empresarial,17.51,2021-05-30
8502,Cliente_8502,Sintra,Net segura,109.75,2020-06-04
4901,Cliente_4901,Coimbra,Net segura,292.7,2021-01-09
1600,Cliente_1600,Lisboa,Pacote TV HD,33.2,2020-11-25
7932,Cliente_7932,Sintra,Telefone Fixo Ilimitado,20.73,2019-03-28
9548,Cliente_9548,Funchal,Pacote TV HD,35.07,2020-11-17
2824,Cliente_2824,Porto,Telefone Fixo Ilimitado,26.02,2020-06-03
5468,Cliente_5468,Faro,Pacote TV HD,37.46,2021-08-13
3530,Cliente_3530,Porto,Net segura,144.73,2019-11-25
8684,Cliente_8684,Sintra,"Pacote Integrado (TV, Internet, Telefone)",109.9,2021-05-05
1156,Cliente_1156,Lisboa,Pacote Mobile Empresarial,24.67,2023-02-14
6548,Cliente_6548,Vila Nova de Gaia,Telefone Fixo Ilimitado,21.86,2018-04-13
9089,Cliente_9089,Sintra,Cloud,332.86,2022-01-29
7621,Cliente_7621,Sintra,Pacote Mobile Empresarial,15.56,2021-08-01
8297,Cliente_8297,Sintra,Net segura,101.28,2022-03-01
4541,Cliente_4541,Braga,Cloud,342.1,2021-02-16
9135,Cliente_9135,Sintra,Net segura,192.12,2018-11-13
6483,Cliente_6483,Vila Nova de Gaia,Cloud,262.56,2019-07-05
5827,Cliente_5827,Cascais,Internet 100 Mbps,37.12,2018-01-24
1191,Cliente_1191,Lisboa,Pacote TV HD,34.82,2023-02-12
7445,Cliente_7445,Sintra,Cloud,254.54,2020-05-25
