venda_id;cliente_id;produto;preco;data
533;173;Pacote TV HD;39.26;2023-04-08
534;174;Net segura;254.04;2022-03-08
535;174;Internet 100 Mbps;46.14;2024-10-30
536;174;Telefone Fixo Ilimitado;22.68;2023-06-30
537;174;Pacote TV HD;28.85;2023-10-13
538;175;Pacote TV HD;37.83;2025-01-30
539;175;Cloud;474.92;2024-08-29
540;175;Cloud;447.8;2022-08-16
541;175;Telefone Fixo Ilimitado;26.61;2022-09-26
542;176;Net segura;245.12;2023-09-26
543;177;Pacote Integrado (TV, Internet, Telefone);108.61;2022-11-30
544;177;Pacote TV HD;35.06;2024-01-30
545;177;Internet 200 Mbps;66.67;2024-05-14
546;178;Pacote Mobile Empresarial;15.83;2024-04-08
547;178;Telefone Fixo Ilimitado;25.12;2022-04-13
548;179;Pacote TV HD;33.7;2022-03-02
549;179;Pacote TV HD;34.66;2022-05-21
550;179;Cloud;310.65;2024-07-05
551;179;Pacote Integrado (TV, Internet, Telefone);126.33;2022-12-14
552;179;Internet 200 Mbps;65.48;2024-05-20
553;180;Internet 200 Mbps;66.19;2024-05-21
554;180;Internet 200 Mbps;68.92;2023-04-21
555;180;Cloud;260.43;2023-05-22
556;180;Internet 100 Mbps;42.03;2022-11-10
557;180;Pacote Mobile Empresarial;17.88;2022-03-05
558;181;Telefone Fixo Ilimitado;25.58;2024-08-11
559;181;Internet 100 Mbps;33.12;2024-07-05
560;182;Pacote Integrado (TV, Internet, Telefone);140.5;2022-06-12
561;182;Cloud;473.34;2024-12-29
562;182;Net segura;257.61;2023-10-06
563;182;Telefone Fixo Ilimitado;25.88;2024-09-20
564;183;Pacote TV HD;27.55;2024-06-02
565;183;Telefone Fixo Ilimitado;28.4;2022-03-28
566;183;Cloud;324.92;2022-08-02
567;183;Pacote Integrado (TV, Internet, Telefone);132.91;2023-01-16
568;184;Internet 200 Mbps;60.9;2022-02-08
569;185;Internet 200 Mbps;63.9;2023-01-07
570;185;Net segura;289.98;2022-02-03
571;185;Pacote Mobile Empresarial;24.15;2023-10-05
572;185;Net segura;189.69;2022-09-25
573;185;Net segura;190.32;2024-04-19
574;186;Telefone Fixo Ilimitado;24.6;2023-01-04
575;186;Cloud;266.98;2024-05-13
576;186;Pacote TV HD;39.78;2022-08-30
577;186;Internet 200 Mbps;66.6;2023-06-19
578;187;Pacote TV HD;33.42;2023-05-04
579;187;Pacote TV HD;33.07;2024-08-26
580;188;Cloud;362.23;2024-07-08
581;188;Cloud;493.07;2025-02-02
582;188;Pacote Mobile Empresarial;18.94;2023-03-06
583;189;Pacote TV HD;30.17;2024-01-10
584;189;Telefone Fixo Ilimitado;24.51;2022-11-13
585;189;Internet 100 Mbps;44.23;2025-01-01
586;189;Internet 200 Mbps;55.59;2023-05-23
587;189;Cloud;323.18;2025-01-03
588;190;Cloud;304.35;2024-01-26
589;191;Internet 200 Mbps;52.61;2022-02-21
590;191;Internet 200 Mbps;63.02;2022-05-30
591;191;Internet 200 Mbps;68.94;2022-11-14
592;191;Pacote Mobile Empresarial;22.04;2024-11-15
593;191;Pacote Integrado (TV, Internet, Telefone);128.41;2022-12-12
594;192;Cloud;422.59;2022-07-15
595;192;Internet 100 Mbps;42.39;2023-03-09
596;192;Telefone Fixo Ilimitado;24.84;2024-04-02
597;192;Net segura;211.39;2024-10-13
598;192;Pacote Mobile Empresarial;22.57;2022-01-12
599;193;Internet 200 Mbps;58.18;2022-04-15
600;193;Internet 200 Mbps;58.57;2023-02-23
601;193;Cloud;293.4;2022-02-01
602;194;Telefone Fixo Ilimitado;21.22;2024-04-11
603;195;Pacote Integrado (TV, Internet, Telefone);147.82;2023-05-25
604;195;Pacote Integrado (TV, Internet, Telefone);139.76;2023-07-05
605;195;Cloud;343.33;2024-11-20
606;195;Net segura;135.46;2024-12-14
607;196;Pacote Integrado (TV, Internet, Telefone);131.48;2024-01-31
608;197;Pacote TV HD;25.37;2025-01-17
609;197;Telefone Fixo Ilimitado;27.47;2024-02-13
610;197;Internet 200 Mbps;65.33;2024-12-21
611;197;Cloud;262.74;2024-12-27
612;198;Internet 100 Mbps;45.89;2023-12-09
613;199;Pacote Integrado (TV, Internet, Telefone);96.42;2022-11-26
614;199;Telefone Fixo Ilimitado;21.61;2022-01-25
615;199;Internet 100 Mbps;45.52;2024-12-03
616;199;Internet 200 Mbps;63.71;2024-04-22
617;199;Pacote TV HD;37.27;2024-04-14
618;200;Net segura;203.09;2024-04-28
619;200;Pacote TV HD;37.81;2023-12-14
620;200;Cloud;482.27;2022-07-06
621;201;Internet 200 Mbps;66.23;2025-01-11
622;201;Internet 100 Mbps;46.35;2022-06-02
623;202;Internet 200 Mbps;53.87;2023-04-11
624;202;Internet 200 Mbps;67.34;2024-02-24
625;202;Telefone Fixo Ilimitado;20.6;2023-02-18
626;203;Telefone Fixo Ilimitado;28.1;2022-04-29
627;204;Net segura;253.22;2024-06-13
628;204;Internet 100 Mbps;41.8;2022-03-11
629;205;Internet 100 Mbps;32.76;2024-12-10
630;205;Telefone Fixo Ilimitado;22.48;2023-09-17
631;205;Net segura;185.13;2023-08-06
632;206;Internet 200 Mbps;60.61;2022-06-28
633;207;Pacote Mobile Empresarial;17.53;2024-01-06
634;207;Internet 200 Mbps;62.71;2024-10-28
635;207;Pacote Mobile Empresarial;19.19;2023-01-24
636;207;Pacote TV HD;38.52;2024-10-23
637;208;Net segura;193.58;2022-10-13
638;209;Cloud;434.44;2024-04-24
639;210;Internet 100 Mbps;46.15;2024-05-30
640;210;Cloud;310.8;2022-03-02
641;210;Internet 200 Mbps;53.4;2023-03-05
642;211;Telefone Fixo Ilimitado;26.22;2024-09-30
643;211;Internet 100 Mbps;38.85;2024-06-07
644;211;Pacote TV HD;31.94;2023-05-26
645;212;Internet 100 Mbps;42.9;2024-09-03
646;212;Net segura;247.7;2022-07-08
647;212;Pacote Mobile Empresarial;24.43;2023-12-20
648;213;Telefone Fixo Ilimitado;29.67;2024-03-04
649;213;Pacote Mobile Empresarial;17.12;2022-06-24
650;213;Pacote Mobile Empresarial;25.7;2024-02-20
651;213;Internet 200 Mbps;69.12;2023-06-20
652;213;Pacote TV HD;28.95;2023-10-07
653;214;Cloud;486.56;2024-10-11
654;214;Cloud;440.65;2023-05-11
655;214;Pacote Integrado (TV, Internet, Telefone);113.12;2024-07-03
656;214;Pacote Mobile Empresarial;26.92;2023-06-25
657;214;Pacote Integrado (TV, Internet, Telefone);102.07;2023-11-05
658;215;Net segura;253.53;2024-05-03
659;216;Pacote TV HD;39.65;2023-03-27
660;216;Internet 200 Mbps;69.92;2022-11-15
661;216;Pacote Mobile Empresarial;23.93;2022-08-12
662;216;Pacote TV HD;28.86;2024-03-07
663;216;Internet 200 Mbps;58.24;2023-07-15
664;217;Cloud;207.0;2022-08-21
665;217;Telefone Fixo Ilimitado;28.93;2024-08-15
666;217;Telefone Fixo Ilimitado;29.53;2024-04-06
667;217;Pacote Integrado (TV, Internet, Telefone);102.91;2023-10-22
668;217;Pacote Integrado (TV, Internet, Telefone);127.66;2022-07-15
669;218;Internet 100 Mbps;30.41;2023-06-17
670;218;Cloud;348.74;2024-02-08
671;218;Pacote Integrado (TV, Internet, Telefone);141.7;2022-01-26
672;219;Cloud;447.3;2024-04-30
673;219;Pacote Integrado (TV, Internet, Telefone);86.12;2024-11-28
674;219;Net segura;286.94;2024-09-18
675;220;Pacote Mobile Empresarial;16.5;2023-07-10
676;220;Internet 100 Mbps;47.08;2023-06-08
677;220;Internet 200 Mbps;60.34;2022-04-03
678;221;Internet 100 Mbps;35.38;2025-01-31
679;222;Net segura;249.36;2024-02-23
680;222;Pacote Mobile Empresarial;24.32;2022-03-08
681;223;Internet 200 Mbps;68.94;2023-03-12
682;223;Telefone Fixo Ilimitado;23.66;2023-02-09
683;223;Pacote TV HD;25.32;2022-10-06
684;223;Pacote Integrado (TV, Internet, Telefone);116.12;2024-08-10
685;223;Internet 200 Mbps;56.41;2024-12-03
686;224;Telefone Fixo Ilimitado;23.39;2024-11-30
687;224;Pacote Mobile Empresarial;27.75;2022-07-29
688;224;Net segura;242.75;2024-08-12
689;224;Pacote Mobile Empresarial;29.47;2022-05-28
690;224;Pacote Integrado (TV, Internet, Telefone);109.46;2025-02-06
691;225;Pacote Integrado (TV, Internet, Telefone);139.67;2022-08-09
692;225;Telefone Fixo Ilimitado;22.14;2022-11-20
693;225;Pacote Integrado (TV, Internet, Telefone);138.71;2022-02-13
694;225;Pacote Integrado (TV, Internet, Telefone);109.13;2024-02-14
695;226;Internet 100 Mbps;44.42;2024-08-20
696;226;Telefone Fixo Ilimitado;22.42;2023-04-12
697;226;Pacote Mobile Empresarial;28.66;2023-08-09
698;226;Net segura;197.96;2022-09-24
699;226;Telefone Fixo Ilimitado;25.39;2024-07-20
700;227;Internet 100 Mbps;44.65;2022-08-22
701;227;Internet 100 Mbps;48.78;2023-02-20
702;227;Telefone Fixo Ilimitado;23.61;2022-06-23
703;227;Pacote TV HD;29.77;2023-07-15
704;228;Internet 200 Mbps;61.9;2024-04-04
705;228;Telefone Fixo Ilimitado;24.38;2023-10-29
706;228;Pacote TV HD;28.3;2022-05-05
707;228;Pacote Mobile Empresarial;24.78;2024-09-22
708;229;Internet 100 Mbps;36.98;2022-08-10
709;229;Cloud;435.15;2023-09-05
710;229;Pacote TV HD;30.58;2022-05-23
711;229;Internet 200 Mbps;53.61;2022-10-30
712;229;Internet 100 Mbps;40.02;2023-11-21
713;230;Internet 100 Mbps;42.03;2024-07-29
714;230;Internet 100 Mbps;46.31;2023-10-08
715;230;Internet 100 Mbps;31.85;2023-03-31
716;231;Net segura;269.74;2024-09-20
717;231;Pacote Integrado (TV, Internet, Telefone);138.78;2022-08-22
718;231;Pacote TV HD;38.04;2023-02-19
719;231;Pacote Integrado (TV, Internet, Telefone);141.83;2024-10-24
720;231;Pacote TV HD;35.59;2024-01-10
721;232;Cloud;352.67;2023-10-22
722;233;Cloud;288.42;2024-08-23
723;233;Internet 100 Mbps;42.97;2023-08-30
724;233;Net segura;286.83;2022-04-17
725;234;Cloud;344.33;2024-12-03
726;234;Net segura;158.14;2025-01-13
727;234;Cloud;309.66;2024-03-25
728;234;Net segura;152.87;2023-03-17
729;234;Internet 100 Mbps;47.92;2023-07-13
730;235;Pacote Integrado (TV, Internet, Telefone);138.62;2023-08-22
731;236;Net segura;166.64;2024-11-13
732;236;Pacote Integrado (TV, Internet, Telefone);118.97;2023-07-17
733;236;Pacote Mobile Empresarial;16.02;2023-06-05
734;236;Cloud;469.54;2022-06-21
735;237;Telefone Fixo Ilimitado;25.65;2024-07-31
736;237;Internet 200 Mbps;61.82;2022-09-05
737;237;Internet 200 Mbps;58.87;2022-03-01
738;237;Cloud;333.42;2023-07-11
739;238;Telefone Fixo Ilimitado;23.2;2025-02-03
740;238;Internet 200 Mbps;60.26;2023-08-18
741;238;Pacote Mobile Empresarial;18.91;2024-09-27
742;239;Pacote Integrado (TV, Internet, Telefone);95.94;2023-12-19
743;239;Telefone Fixo Ilimitado;23.47;2023-05-17
744;240;Telefone Fixo Ilimitado;23.51;2024-05-05
745;240;Internet 100 Mbps;35.59;2022-06-07
746;240;Telefone Fixo Ilimitado;27.17;2024-11-25
747;240;Pacote TV HD;30.85;2024-09-28
748;241;Net segura;187.28;2022-09-07
749;241;Net segura;290.43;2022-03-23
750;241;Pacote Integrado (TV, Internet, Telefone);93.12;2024-09-30
751;241;Internet 100 Mbps;35.9;2024-09-06
752;241;Pacote Mobile Empresarial;26.9;2023-10-01
753;242;Internet 100 Mbps;39.61;2022-05-14
754;242;Net segura;149.75;2024-05-02
755;243;Pacote Mobile Empresarial;26.34;2024-05-17
756;243;Internet 200 Mbps;61.84;2022-02-10
757;243;Internet 200 Mbps;69.18;2024-03-27
758;243;Internet 100 Mbps;42.88;2024-07-27
759;243;Internet 100 Mbps;42.54;2023-11-27
760;244;Pacote Mobile Empresarial;18.18;2023-06-14
761;244;Net segura;169.39;2022-03-14
762;244;Pacote Integrado (TV, Internet, Telefone);139.27;2023-02-15
763;244;Pacote Integrado (TV, Internet, Telefone);102.2;2024-11-20
764;244;Cloud;273.6;2023-02-06
765;245;Pacote TV HD;25.66;2023-10-15
766;245;Pacote Integrado (TV, Internet, Telefone);96.6;2024-06-03
767;246;Cloud;415.42;2024-12-05
768;246;Internet 100 Mbps;48.85;2022-05-18
769;246;Net segura;172.45;2024-05-04
770;246;Internet 200 Mbps;63.03;2024-01-14
771;247;Pacote TV HD;34.93;2022-12-30
772;247;Net segura;179.07;2022-05-28
773;247;Telefone Fixo Ilimitado;24.85;2024-05-01
774;248;Pacote Mobile Empresarial;16.63;2023-08-23
775;248;Pacote Mobile Empresarial;24.57;2023-12-25
776;249;Internet 100 Mbps;35.87;2024-10-21
777;250;Telefone Fixo Ilimitado;24.89;2023-10-04
778;250;Telefone Fixo Ilimitado;21.76;2024-09-25
779;250;Pacote Integrado (TV, Internet, Telefone);118.09;2022-05-06
780;251;Internet 100 Mbps;36.13;2022-07-13
781;251;Cloud;378.79;2023-10-23
782;252;Pacote Integrado (TV, Internet, Telefone);113.43;2025-02-02
783;252;Pacote TV HD;25.43;2024-02-23
784;252;Telefone Fixo Ilimitado;27.5;2023-10-13
785;252;Pacote TV HD;27.12;2022-05-27
786;253;Pacote Integrado (TV, Internet, Telefone);112.3;2023-11-01
787;253;Telefone Fixo Ilimitado;23.77;2023-11-12
788;253;Internet 200 Mbps;67.53;2023-08-11
789;253;Pacote Integrado (TV, Internet, Telefone);118.31;2024-08-31
790;253;Net segura;133.59;2024-12-27
791;254;Cloud;220.09;2025-01-30
792;255;Net segura;184.8;2024-04-10
793;255;Net segura;144.89;2023-01-19
794;255;Telefone Fixo Ilimitado;24.24;2024-05-04
795;255;Telefone Fixo Ilimitado;20.2;2022-07-24
796;255;Pacote TV HD;28.72;2024-12-03
797;256;Net segura;151.13;2023-03-16
798;256;Internet 200 Mbps;68.21;2022-04-12
799;256;Pacote TV HD;27.87;2022-05-01
800;256;Net segura;293.14;2023-01-16
801;257;Internet 100 Mbps;44.48;2023-10-11
802;258;Net segura;208.71;2023-11-11
803;258;Internet 100 Mbps;38.64;2023-06-25
804;258;Internet 100 Mbps;42.58;2025-02-08
805;259;Internet 100 Mbps;31.15;2022-05-08
806;260;Internet 200 Mbps;68.98;2024-04-30
807;260;Internet 100 Mbps;41.67;2022-10-18
808;260;Pacote Integrado (TV, Internet, Telefone);133.38;2024-04-14
809;261;Pacote TV HD;29.56;2023-03-26
810;261;Internet 200 Mbps;56.53;2023-01-23
811;261;Pacote TV HD;33.08;2022-05-06
812;261;Internet 200 Mbps;59.23;2022-04-25
813;262;Internet 200 Mbps;52.51;2022-01-13
814;262;Pacote TV HD;35.41;2023-03-29
815;262;Cloud;449.65;2024-09-12
816;263;Telefone Fixo Ilimitado;20.82;2023-02-21
817;263;Pacote TV HD;27.07;2022-08-29
818;263;Internet 100 Mbps;45.48;2024-03-26
819;263;Pacote Mobile Empresarial;28.17;2023-10-26
820;264;Net segura;149.26;2023-06-12
821;264;Pacote Integrado (TV, Internet, Telefone);125.23;2022-04-01
822;264;Net segura;229.55;2022-06-27
823;265;Internet 100 Mbps;31.86;2024-11-28
824;266;Net segura;286.24;2024-07-29
825;267;Pacote TV HD;37.03;2022-12-17
826;267;Pacote Integrado (TV, Internet, Telefone);143.75;2024-03-10
827;268;Pacote Integrado (TV, Internet, Telefone);117.08;2022-04-11
828;268;Internet 200 Mbps;67.11;2024-04-21
829;268;Telefone Fixo Ilimitado;21.45;2022-03-02
830;268;Internet 200 Mbps;55.0;2024-04-05
831;268;Pacote Integrado (TV, Internet, Telefone);131.48;2023-08-17
832;269;Cloud;252.25;2024-12-15
833;269;Cloud;465.77;2024-01-25
834;269;Pacote TV HD;33.86;2024-10-25
835;269;Net segura;296.54;2023-02-22
836;269;Internet 200 Mbps;51.13;2023-08-02
837;270;Pacote Integrado (TV, Internet, Telefone);121.92;2022-07-20
838;270;Pacote Mobile Empresarial;23.65;2024-02-11
839;271;Pacote TV HD;38.62;2024-09-24
840;272;Pacote Mobile Empresarial;17.59;2024-05-16
841;272;Internet 200 Mbps;57.93;2023-12-30
842;272;Cloud;363.59;2022-03-21
843;272;Pacote Integrado (TV, Internet, Telefone);120.71;2023-06-21
844;273;Internet 200 Mbps;57.85;2022-06-14
845;273;Telefone Fixo Ilimitado;26.79;2022-08-10
846;274;Net segura;289.06;2023-12-01
847;274;Pacote Integrado (TV, Internet, Telefone);144.49;2024-04-04
848;275;Pacote Mobile Empresarial;22.05;2024-06-17
849;275;Internet 200 Mbps;67.45;2022-12-29
850;276;Pacote Mobile Empresarial;29.16;2023-10-31
851;276;Pacote TV HD;27.56;2022-01-27
852;277;Telefone Fixo Ilimitado;21.68;2022-03-09
853;277;Pacote Integrado (TV, Internet, Telefone);85.46;2025-01-23
854;277;Cloud;216.89;2024-01-01
855;277;Pacote Integrado (TV, Internet, Telefone);136.96;2024-08-26
856;278;Internet 100 Mbps;42.11;2022-03-27
857;278;Cloud;301.19;2022-12-28
858;278;Pacote Integrado (TV, Internet, Telefone);129.58;2022-10-11
859;279;Internet 100 Mbps;45.52;2024-07-29
860;279;Net segura;266.68;2022-02-24
861;279;Pacote Integrado (TV, Internet, Telefone);107.19;2024-06-16
862;279;Internet 200 Mbps;60.29;2023-03-29
863;280;Pacote TV HD;30.51;2023-12-11
864;280;Cloud;249.15;2022-10-14
865;280;Net segura;133.45;2025-01-24
866;280;Net segura;294.46;2024-10-23
867;281;Pacote TV HD;27.78;2023-07-09
868;281;Cloud;211.13;2022-05-26
869;282;Pacote Mobile Empresarial;19.49;2023-08-09
870;282;Pacote Mobile Empresarial;17.17;2024-05-14
871;282;Internet 100 Mbps;35.59;2022-06-21
872;282;Pacote Mobile Empresarial;21.72;2023-06-08
873;282;Pacote Integrado (TV, Internet, Telefone);98.56;2022-03-02
874;283;Pacote Integrado (TV, Internet, Telefone);125.13;2023-05-06
875;283;Telefone Fixo Ilimitado;26.17;2024-08-13
876;283;Pacote Mobile Empresarial;29.95;2023-06-17
877;283;Pacote TV HD;33.03;2024-02-23
878;284;Internet 200 Mbps;67.84;2022-06-17
879;284;Pacote Mobile Empresarial;19.61;2023-03-12
880;284;Pacote Mobile Empresarial;28.88;2024-05-09
881;284;Pacote TV HD;36.35;2023-12-17
882;285;Internet 100 Mbps;46.41;2022-09-10
883;285;Pacote Integrado (TV, Internet, Telefone);147.79;2023-01-15
884;285;Net segura;239.53;2022-10-25
885;285;Telefone Fixo Ilimitado;26.96;2023-08-30
886;285;Pacote TV HD;25.93;2022-04-03
887;286;Pacote TV HD;25.36;2022-05-16
888;286;Pacote Mobile Empresarial;21.35;2024-03-20
889;286;Internet 200 Mbps;69.51;2023-05-28
890;286;Pacote TV HD;30.63;2024-12-30
891;287;Cloud;400.82;2022-07-10
892;287;Pacote Mobile Empresarial;18.2;2022-03-02
893;287;Internet 100 Mbps;44.86;2024-03-21
894;288;Cloud;347.69;2025-01-15
895;288;Telefone Fixo Ilimitado;24.69;2024-11-12
896;288;Cloud;263.52;2022-09-09
897;289;Pacote Mobile Empresarial;27.75;2023-10-05
898;289;Net segura;260.31;2024-06-08
899;290;Pacote TV HD;37.7;2022-08-05
900;290;Internet 200 Mbps;65.39;2024-12-14
901;290;Internet 200 Mbps;65.96;2024-10-31
902;290;Telefone Fixo Ilimitado;27.03;2022-05-06
903;290;Internet 200 Mbps;64.13;2023-08-05
904;291;Pacote TV HD;27.17;2023-06-03
905;292;Pacote TV HD;32.98;2023-10-02
906;292;Internet 100 Mbps;41.35;2022-04-26
907;292;Cloud;324.88;2024-03-15
908;292;Pacote Integrado (TV, Internet, Telefone);80.95;2024-05-04
909;293;Pacote Mobile Empresarial;28.28;2022-01-14
910;294;Pacote TV HD;32.27;2024-01-08
911;294;Cloud;389.89;2023-03-19
912;294;Pacote Mobile Empresarial;17.72;2025-01-16
913;294;Net segura;251.73;2022-08-21
914;295;Pacote Mobile Empresarial;15.15;2022-09-13
915;295;Telefone Fixo Ilimitado;28.72;2024-09-23
916;295;Pacote Integrado (TV, Internet, Telefone);81.18;2023-12-13
917;295;Net segura;100.55;2022-08-24
918;296;Cloud;374.53;2023-05-02
919;296;Pacote TV HD;37.02;2023-05-24
920;296;Internet 100 Mbps;30.93;2023-10-13
921;297;Net segura;255.03;2023-05-31
922;297;Net segura;204.79;2022-06-11
923;297;Internet 200 Mbps;50.47;2024-01-13
924;297;Internet 100 Mbps;34.35;2023-12-07
925;298;Pacote Mobile Empresarial;23.7;2024-08-21
926;298;Pacote Integrado (TV, Internet, Telefone);124.21;2024-11-18
927;299;Cloud;374.5;2023-07-01
928;299;Net segura;294.24;2023-09-25
929;300;Pacote Integrado (TV, Internet, Telefone);113.61;2024-04-15
930;301;Telefone Fixo Ilimitado;21.71;2023-08-13
931;301;Net segura;171.47;2022-06-22
932;301;Internet 100 Mbps;44.61;2022-12-03
933;301;Pacote TV HD;26.69;2023-10-12
934;302;Internet 200 Mbps;54.7;2023-09-05
935;302;Net segura;177.21;2023-12-16
936;302;Internet 100 Mbps;49.89;2022-01-12
937;302;Pacote Integrado (TV, Internet, Telefone);149.66;2024-10-23
938;303;Net segura;103.21;2022-01-21
939;303;Pacote Integrado (TV, Internet, Telefone);147.69;2022-06-28
940;303;Pacote TV HD;32.01;2023-08-17
941;303;Net segura;199.77;2024-07-23
942;304;Pacote TV HD;39.67;2024-05-18
943;304;Net segura;240.26;2023-04-12
944;305;Internet 100 Mbps;30.21;2024-12-31
945;305;Internet 200 Mbps;55.61;2023-12-03
946;305;Pacote TV HD;30.75;2023-04-05
947;305;Pacote Mobile Empresarial;25.91;2024-08-12
948;305;Pacote Mobile Empresarial;27.84;2023-10-09
949;306;Internet 100 Mbps;31.38;2024-04-24
950;307;Cloud;302.11;2023-05-28
951;308;Pacote Integrado (TV, Internet, Telefone);131.44;2024-11-08
952;308;Pacote Mobile Empresarial;18.18;2022-08-25
953;308;Pacote TV HD;35.86;2022-01-01
954;309;Internet 100 Mbps;39.33;2024-09-17
955;310;Pacote TV HD;28.32;2023-05-12
956;310;Pacote TV HD;38.29;2022-07-01
957;310;Internet 100 Mbps;35.92;2022-09-04
958;310;Telefone Fixo Ilimitado;28.47;2023-03-23
959;310;Pacote Integrado (TV, Internet, Telefone);111.3;2022-08-16
960;311;Pacote TV HD;36.73;2022-06-29
961;311;Internet 100 Mbps;30.19;2024-12-25
962;311;Internet 200 Mbps;61.43;2024-01-15
963;311;Internet 200 Mbps;66.78;2024-04-29
964;311;Internet 200 Mbps;55.88;2024-04-13
965;312;Internet 100 Mbps;30.12;2023-01-07
966;313;Telefone Fixo Ilimitado;24.91;2024-07-28
967;314;Cloud;265.34;2024-11-01
968;314;Net segura;222.43;2024-09-11
969;314;Cloud;305.84;2022-04-30
970;314;Telefone Fixo Ilimitado;27.54;2023-09-06
971;314;Internet 200 Mbps;50.6;2024-09-27
972;315;Internet 200 Mbps;59.87;2024-12-23
973;315;Pacote TV HD;38.33;2022-11-01
974;315;Pacote TV HD;27.33;2023-08-24
975;315;Net segura;154.04;2023-04-12
976;316;Net segura;124.86;2022-01-20
977;316;Pacote Integrado (TV, Internet, Telefone);84.98;2023-01-30
978;316;Internet 200 Mbps;51.93;2023-06-26
979;316;Pacote Integrado (TV, Internet, Telefone);111.77;2022-05-05
980;316;Internet 100 Mbps;44.17;2022-03-17
981;317;Pacote TV HD;26.9;2022-12-14
982;317;Pacote TV HD;39.77;2022-01-30
983;318;Pacote TV HD;34.82;2023-09-11
984;318;Net segura;247.95;2024-03-04
985;319;Net segura;200.6;2024-08-15
986;319;Internet 200 Mbps;68.26;2023-07-21
987;319;Cloud;461.47;2022-03-23
988;319;Net segura;141.86;2023-08-12
989;320;Cloud;445.19;2023-03-28
990;320;Telefone Fixo Ilimitado;24.12;2023-03-19
991;320;Internet 100 Mbps;36.77;2022-02-06
992;320;Pacote Integrado (TV, Internet, Telefone);142.59;2024-01-20
993;320;Internet 200 Mbps;52.52;2024-01-02
994;321;Cloud;422.07;2022-09-01
995;321;Net segura;103.27;2023-11-18
996;321;Net segura;259.68;2023-08-10
997;321;Telefone Fixo Ilimitado;24.64;2024-10-01
998;322;Internet 200 Mbps;52.12;2022-01-24
999;322;Net segura;233.45;2023-03-07
1000;322;Pacote TV HD;35.05;2023-06-28
1001;322;Internet 200 Mbps;67.08;2022-05-13
1002;322;Pacote TV HD;32.92;2024-11-29
1003;323;Net segura;127.06;2022-02-15
1004;323;Internet 100 Mbps;46.75;2022-01-26
1005;323;Cloud;251.18;2023-06-04
1006;324;Internet 100 Mbps;47.79;2022-10-24
1007;325;Internet 200 Mbps;61.19;2022-02-26
1008;325;Cloud;414.36;2022-05-07
1009;325;Internet 100 Mbps;41.05;2022-12-11
1010;326;Net segura;284.24;2022-11-23
1011;327;Pacote Mobile Empresarial;27.5;2023-08-24
1012;328;Telefone Fixo Ilimitado;24.38;2023-10-15
1013;328;Pacote Integrado (TV, Internet, Telefone);90.51;2023-11-07
1014;328;Pacote TV HD;35.56;2023-11-30
1015;328;Pacote Mobile Empresarial;25.75;2024-09-28
1016;328;Pacote Mobile Empresarial;24.13;2022-11-12
1017;329;Pacote Integrado (TV, Internet, Telefone);94.35;2024-05-30
1018;330;Telefone Fixo Ilimitado;23.54;2023-05-27
1019;331;Telefone Fixo Ilimitado;22.15;2023-10-09
